Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Togo,TGO,Population growth (annual %),SP.POP.GROW,1,1.070670468,0.948771415,1.171774152,1.840398021,2.762626136,3.756135118,4.486971162,4.753998235,4.478719265,3.885147295,3.261716693,2.793621419,2.450744254,2.286682352,2.258255488,2.214591039,2.168870939,2.270474345,2.544845234,2.914068043,3.306485433,3.60773472,3.748062012,3.692908011,3.508361266,3.327011849,3.180969963,2.999966645,2.786798656,2.569484027,2.322389832,2.123631955,2.085302845,2.2471306,2.532210952,2.857631845,3.104941845,3.213450917,3.144924362,2.966857997,2.767082098,2.621383408,2.538361743,2.539900508,2.597288842,2.659433782,2.69597392,2.716994889,2.714801699,2.696455516,2.677515307,2.660849964,2.635744685,2.601149524,2.560945092,2.518741857,2.479318302,2.445904207,2.420335208,1
Tonga,TON,Population growth (annual %),SP.POP.GROW,1,3.413158947,3.878901047,4.062208022,3.923130687,3.565400992,3.211054353,2.898790904,2.56091143,2.166810407,1.78945722,1.351801568,0.959139478,0.737516688,0.710425575,0.836843997,1.031819554,1.157627951,1.169565334,1.016332011,0.759023073,0.470008377,0.248062143,0.0939318,0.06292763,0.115087074,0.204272775,0.247334383,0.285847573,0.274490518,0.229570446,0.186007462,0.160507784,0.165483186,0.190281088,0.247242126,0.308974545,0.358750359,0.426541176,0.462692457,0.502418493,0.523262927,0.54174879,0.570966906,0.629609651,0.683166691,0.790681822,0.856643204,0.774911627,0.493080041,0.092362761,-0.408580752,-0.799814248,-0.947661184,-0.729800671,-0.244786034,0.348663646,0.851672299,1.168657761,1.248987063,1
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,1,1.966320884,1.676739819,1.411687198,1.189053979,1.005768117,0.817064941,0.652553859,0.599130039,0.684270872,0.868403892,1.092114851,1.288561743,1.422891833,1.464062344,1.438979831,1.392036301,1.366573627,1.371027367,1.421380467,1.495720246,1.576726966,1.623525818,1.598818163,1.482968727,1.30828977,1.112828681,0.938641548,0.801440405,0.720231826,0.678646123,0.651944034,0.614816037,0.559046958,0.473621257,0.373844156,0.266666931,0.182649033,0.146497627,0.177223295,0.254436375,0.352846314,0.437924544,0.495632801,0.510087434,0.493230594,0.466245795,0.451166827,0.456900692,0.492303222,0.544870372,0.602856207,0.644464454,0.658363989,0.636369332,0.584484971,0.52665947,0.471315702,0.417170469,0.36734766,1
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,1,1.423581776,1.576389653,1.71753872,1.833426125,1.927609244,2.025525719,2.121507554,2.184750976,2.20797451,2.204677625,2.197058248,2.198159455,2.205649976,2.223646731,2.251440282,2.26453025,2.280672037,2.340418055,2.45479104,2.595070692,2.741963634,2.848543757,2.877870992,2.813297342,2.687003371,2.536113141,2.403465175,2.305412625,2.256957581,2.23635999,2.223931787,2.183012143,2.09166919,1.936397721,1.740819587,1.54348763,1.369433359,1.213811479,1.084867474,0.980882557,0.877370925,0.786654393,0.747117198,0.771255024,0.839527992,0.930113754,1.009589214,1.059000757,1.062668312,1.035407586,0.997672882,0.973860812,0.972018923,1.001545789,1.049753044,1.10299623,1.139078899,1.145827766,1.113643743,1
Turkey,TUR,Population growth (annual %),SP.POP.GROW,1,2.425771715,2.407698496,2.393835444,2.38535286,2.380921604,2.375313622,2.369389099,2.36864635,2.373916247,2.381928476,2.391992373,2.397259453,2.390283436,2.368032572,2.336239475,2.296176005,2.260254003,2.241138111,2.244016898,2.258184641,2.276161885,2.278866706,2.251595817,2.186680139,2.097356074,2.004054922,1.921205271,1.84745475,1.787302205,1.738395823,1.689650619,1.6427927,1.610059417,1.59417818,1.589428988,1.589089637,1.584872715,1.572900714,1.549527326,1.518097003,1.494229784,1.473881037,1.438721295,1.384733924,1.323138268,1.248866309,1.192794254,1.195376089,1.2738919,1.40009289,1.532400817,1.632957935,1.694202585,1.701972386,1.666051682,1.632250641,1.591059209,1.490444868,1.339260351,1
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,1,3.379255933,3.382058497,3.350306367,3.283486682,3.196213303,3.097570227,3.008523015,2.940101877,2.902364027,2.882516182,2.864497378,2.838954957,2.808744507,2.771363105,2.728784127,2.693653093,2.660385315,2.616744908,2.560243105,2.498587119,2.437065928,2.389550659,2.371310306,2.387814811,2.427392175,2.449396836,2.461969873,2.509080772,2.598340495,2.698959601,2.816079569,2.878533952,2.805168415,2.567564112,2.228606837,1.871820393,1.568335252,1.331202134,1.186011402,1.113271534,1.056152094,1.001132397,0.98725697,1.018435274,1.083638122,1.159749971,1.240314446,1.338519183,1.451936718,1.570268795,1.693237552,1.796928924,1.852083285,1.8454459,1.79414627,1.729432997,1.66898196,1.606415757,1.546389218,1
Turks and Caicos Islands,TCA,Population growth (annual %),SP.POP.GROW,1,0.854852188,0.170096996,-0.23821689,-0.375491139,-0.428412959,-0.551060461,-0.467331011,-0.347584639,0.503604433,1.171013898,2.201240251,3.067522836,3.573517896,3.465350208,3.290701147,2.716537512,2.57524961,2.564770633,3.040639634,3.548530498,4.305074633,4.962827817,5.069223558,4.845535208,4.241135451,3.808203563,3.482160077,3.383005838,4.019798304,4.760186874,5.619004634,6.211579321,6.35201771,5.888180442,5.117645755,4.28524921,3.717124078,3.715614991,4.467590137,5.604464291,6.754369657,7.408810585,7.378508945,6.534783731,5.394894106,4.207599856,3.326056056,2.653312974,2.318907759,2.247981462,2.171595248,2.043277942,1.933284045,1.820307038,1.715529108,1.593637256,1.509380666,1.471008071,1.386860448,1
Tuvalu,TUV,Population growth (annual %),SP.POP.GROW,1,0.225183056,0.093676822,0.056164,0.243013485,0.558556656,0.960835182,1.333474869,1.548464501,1.295837783,1.139863284,0.539084863,0.415369237,0.551155374,1.415560433,2.591035043,4.2483979,5.042307559,5.329129705,4.788000496,3.721669922,2.457443892,1.634706617,1.062709257,0.91607474,1.27343462,1.413493784,1.771641368,1.775540161,1.630720565,1.51483792,1.259841626,0.948292474,0.895887124,0.628864699,0.49595789,0.268514205,0,0.096488884,0.149909012,0.512274333,0.95349806,1.174017677,1.3456367,1.459581921,1.31865618,1.192857087,0.993076349,0.905776828,1.060864419,1.011748632,0.973404652,0.991960221,1.092805837,1.053653983,1.150844109,1.128841946,1.283487413,1.206413793,1.192032773,1
Uganda,UGA,Population growth (annual %),SP.POP.GROW,1,3.152386276,3.267675322,3.350191323,3.392387004,3.399997794,3.414257164,3.414224976,3.343420354,3.191364835,2.997431022,2.791538186,2.630318235,2.553507583,2.583366158,2.684069531,2.806113512,2.906209993,2.980272037,3.015868498,3.028679638,3.029809451,3.047864343,3.103203803,3.204605397,3.327422211,3.449230992,3.536209208,3.569543105,3.539300678,3.46690334,3.394119311,3.331210858,3.255995409,3.169680101,3.082372664,2.990472342,2.91706312,2.891838643,2.924980183,2.994744575,3.076051127,3.141292536,3.180443386,3.184797799,3.167952398,3.15330824,3.151819494,3.155897382,3.167519504,3.186619069,3.182881931,3.181665327,3.234464508,3.352319631,3.496089167,3.65264431,3.749875169,3.7213873,3.555740529,1
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,1,1.261660408,1.255522347,1.218490529,1.141288104,1.038375197,0.924543554,0.824541766,0.753897827,0.724496601,0.723747257,0.732417237,0.730946868,0.714925622,0.676724852,0.623485875,0.566661809,0.517491742,0.478061726,0.452649208,0.437021173,0.509301351,0.324039844,0.356619627,0.375057192,0.320642346,0.352893106,0.382850355,0.443520092,0.487928631,0.228429531,0.210026075,0.287851768,0.055209645,-0.495291145,-0.790071612,-0.887199616,-0.911347309,-0.893601382,-0.942718002,-1.006579027,-1.050920915,-0.949639341,-0.811376216,-0.758571027,-0.732800944,-0.676059673,-0.59687108,-0.541496741,-0.443841324,-0.397263168,-0.359600093,-0.246976481,-0.22769135,-0.479259791,-0.261251889,-0.331331574,-0.386347533,-0.466425621,-0.533355282,1
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,1,8.677690744,10.64532158,10.98013088,9.818305705,8.214525213,6.534229793,5.942666614,7.299535129,10.62821888,14.37872773,16.82011356,17.63233992,17.58935904,16.93611176,15.95298758,15.13916126,14.21223981,12.77015062,10.9023542,9.001295272,7.290246419,6.03309465,5.320598884,5.195524631,5.429102781,5.705707062,5.851229688,5.920221287,5.884336231,5.783701378,5.776060047,5.802967416,5.69236225,5.429216765,5.127171975,5.008337384,5.076852738,5.173914727,5.289810492,5.510421986,5.241614185,5.193472662,6.487170055,9.173909057,12.02016527,14.42464112,15.17708393,13.91024929,11.04463501,7.687054686,4.536347626,2.154163159,0.614129704,0.176677484,0.52741154,1.053281129,1.339385202,1.50389676,1.438780445,1
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,1,0.760459939,0.848661388,0.748366449,0.650257749,0.642468779,0.551303249,0.53854377,0.48676828,0.415803269,0.398722458,0.417666617,0.339057516,0.193198186,0.06305921,-0.007423363,-0.024603833,-0.032873848,0.005359908,0.089728661,0.119517254,0.034821732,-0.035842794,0.034101374,0.158261863,0.226951225,0.23161023,0.212637261,0.222063894,0.26031145,0.298930554,0.309247932,0.270431182,0.239745439,0.254586487,0.264547417,0.254626384,0.257553323,0.291406085,0.333405882,0.357300887,0.38497597,0.42333708,0.465641114,0.568943113,0.686611306,0.735048678,0.778666112,0.787032622,0.75639086,0.783888647,0.781506562,0.695353132,0.669740536,0.736463979,0.792367506,0.757874493,0.679374474,0.605929132,0.56125539,1
United States,USA,Population growth (annual %),SP.POP.GROW,1,1.657730037,1.537997358,1.439164762,1.389046055,1.250171646,1.154893191,1.088881207,0.998461044,0.977242812,1.165002667,1.264333692,1.070522752,0.954476729,0.913660196,0.985986067,0.950220049,1.005771996,1.05957308,1.103576565,0.959589923,0.981415437,0.953317566,0.914378513,0.865817336,0.886129041,0.924164157,0.893829201,0.90799904,0.944405555,1.12965052,1.336260741,1.386885692,1.31868,1.226296089,1.190787091,1.16341162,1.203960297,1.165714526,1.148340047,1.112768997,0.989741382,0.927797486,0.859481713,0.925483969,0.921713167,0.964253917,0.951055243,0.945865287,0.876651299,0.827846042,0.720017689,0.727268997,0.686773156,0.727517696,0.730641178,0.716669413,0.631007893,0.522337358,0.473953539,1
Uruguay,URY,Population growth (annual %),SP.POP.GROW,1,1.293008439,1.244363773,1.192759027,1.141863933,1.087638084,1.046228853,0.994387653,0.893171266,0.728323675,0.526368182,0.301630946,0.112771128,0.023247663,0.070064676,0.215094124,0.394813358,0.54703883,0.654843718,0.691687433,0.678052467,0.65723291,0.653449361,0.647357163,0.644062306,0.642032665,0.633218537,0.622741613,0.625144437,0.646064645,0.677812719,0.706879326,0.725537709,0.735323326,0.733860688,0.719954702,0.713884566,0.699131124,0.63674378,0.513983037,0.353785697,0.172665794,0.017048753,-0.071341481,-0.06597299,0.009844536,0.108256053,0.1907123,0.253958113,0.282665228,0.286155214,0.287119697,0.297573927,0.309230785,0.323864956,0.339819684,0.354674156,0.364798683,0.367502623,0.359859761,1
Uzbekistan,UZB,Population growth (annual %),SP.POP.GROW,1,3.314229421,3.347219946,3.401007931,3.480080621,3.562344408,3.654559134,3.704992987,3.653126141,3.481720734,3.242911645,2.985744539,2.777432631,2.651246012,2.630980316,2.679354586,2.742432461,2.777281997,2.783571673,2.749213515,2.689091889,2.625433564,2.574930912,2.536536043,2.514314733,2.501755922,2.484179,2.458456589,2.43357299,2.409709238,2.92827521,2.132153512,2.344391704,2.272458415,1.963103725,1.806877907,1.912685998,1.885238808,1.609490295,1.07790836,1.383746821,1.265968533,1.223831519,1.163675244,1.153769215,1.163350224,1.220216354,1.423474897,1.605327363,1.687340969,2.822849683,2.684015505,1.472099988,1.561904333,1.686900359,1.744258375,1.738849262,1.683506325,1.736986377,1.877363542,1
Vanuatu,VUT,Population growth (annual %),SP.POP.GROW,1,3.116316289,3.129866936,3.124982032,3.053855126,2.944503465,2.821014732,2.716863685,2.711970974,2.775510712,2.911604096,3.037370071,3.130795525,3.18412647,3.177869882,3.138082784,3.102804796,3.053686985,2.973248397,2.833208959,2.672132197,2.514888795,2.379079932,2.291593903,2.260720818,2.283852714,2.290016757,2.292406591,2.350195681,2.466547596,2.612056565,2.787367333,2.91240189,2.905124377,2.708017013,2.425130963,2.097287653,1.845755327,1.737607049,1.824953501,2.024441334,2.270061214,2.454062847,2.565307047,2.564357581,2.494027564,2.402086923,2.35211677,2.355931881,2.436866519,2.557282765,2.690696588,2.782246791,2.819993478,2.786992876,2.707363995,2.620904941,2.546959469,2.480280726,2.430920193,1
"Venezuela, RB",VEN,Population growth (annual %),SP.POP.GROW,1,3.587842401,3.533312822,3.48280018,3.436073792,3.391287252,3.351225885,3.308587779,3.253020807,3.181529983,3.10237713,3.021117282,2.950678128,2.900435694,2.874969091,2.865283709,2.860243161,2.848555762,2.826595763,2.790845792,2.746661416,2.698463244,2.655103978,2.622157203,2.602614612,2.590003894,2.579005222,2.559408929,2.524353357,2.470058618,2.403231028,2.334180378,2.269817524,2.209218388,2.154154292,2.103652473,2.051513736,1.999443347,1.954786259,1.919226697,1.888574407,1.859333084,1.825033447,1.781677529,1.726465317,1.662677907,1.568073774,1.469276459,1.414738074,1.419817009,1.448313355,1.564456214,1.627755571,1.424031969,0.874378499,0.1220584,-0.786447681,-1.538842831,-1.785864856,-1.235041146,1
Vietnam,VNM,Population growth (annual %),SP.POP.GROW,1,3.003327401,2.976969477,2.948343783,2.920936601,2.891324607,2.86179368,2.821611834,2.758143557,2.66730792,2.561386484,2.456048796,2.364687052,2.289895078,2.236511332,2.201115575,2.166694706,2.138020858,2.135562797,2.163521143,2.209939707,2.2603958,2.299435898,2.320992817,2.319028572,2.29909568,2.268347045,2.235271837,2.202294336,2.171859792,2.138683665,2.107530654,2.061821208,1.979097292,1.851229127,1.695286654,1.534389763,1.389653437,1.265721,1.171062372,1.100434447,1.035890897,0.976003679,0.936612605,0.920597204,0.922547993,0.931889277,0.943390357,0.959820468,0.97942427,1.000121995,1.022304796,1.042047722,1.053406156,1.053479554,1.043962275,1.032286623,1.017796272,0.992716375,0.960110494,1
Virgin Islands (U.S.),VIR,Population growth (annual %),SP.POP.GROW,1,5.390526484,2.020270732,12.85188508,2.481516912,6.407885668,6.021885999,6.087923671,12.61211121,7.93519568,5.132977797,11.11302775,7.312976514,9.733431421,6.689766126,4.927660819,1.764535685,-3.129595483,2.882842449,0.264429237,3.527091819,0.217555941,0.215085041,0.279418991,0.250811287,0.158919382,0.081348404,0.058490259,0.050531824,0.088121871,2.850869155,0.808549694,0.859785174,0.815869616,0.691927808,0.464823089,0.256584969,0.242086123,0.165979733,0.057107068,0.039587371,-0.085638913,-0.035934931,-0.003686364,-0.035949174,-0.01198593,-0.076559441,-0.029532555,0.055366388,0.005534953,-0.043365335,-0.060927766,-0.093309874,-0.135963209,-0.148197574,-0.161414546,-0.185856387,-0.22534906,-0.271651781,-0.323958188,1
West Bank and Gaza,PSE,Population growth (annual %),SP.POP.GROW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.477887603,4.477886073,4.477884235,4.477852498,4.477872882,4.477878002,4.477872045,2.555269478,2.55526837,2.555235698,2.55526757,2.555284566,2.555247556,2.555275892,2.555262373,2.555258675,2.55525196,2.751358802,2.667950749,2.597032218,2.525186831,2.46768715,2.40084832,2.344077211,2.290480058,2.246105276,1.988686349,2.533011484,2.511782463,1
"Yemen, Rep.",YEM,Population growth (annual %),SP.POP.GROW,1,1.450868999,1.484101486,1.506677785,1.51508971,1.515577659,1.533225034,1.563082905,1.578205084,1.573449917,1.567903809,1.553747212,1.580499457,1.710361527,1.967694588,2.306468681,2.665043206,2.979505341,3.227658989,3.388530335,3.487557063,3.586577601,3.693086372,3.765483862,3.802087977,3.823580473,3.781813149,3.760312172,3.884218335,4.182308288,4.549560802,4.932935057,5.164465571,5.115566112,4.752035303,4.216183781,3.660129587,3.221108078,2.927750729,2.821993766,2.842718999,2.883516135,2.889574977,2.89268329,2.881946827,2.861969216,2.84483564,2.834913307,2.824209878,2.811865495,2.795788046,2.779987563,2.757338894,2.71651973,2.654140956,2.578072024,2.498247034,2.424025108,2.357022518,2.300580114,1
Zambia,ZMB,Population growth (annual %),SP.POP.GROW,1,3.001072841,2.998553521,3.004536387,3.022484502,3.049878844,3.074830178,3.099731206,3.136268411,3.186061839,3.24235402,3.298774061,3.345635721,3.376431817,3.387713339,3.385612011,3.372201249,3.360292449,3.360621051,3.378067111,3.401207444,3.419124269,3.417166677,3.389965781,3.332120506,3.253337319,3.181762682,3.111422033,3.011867677,2.87895212,2.732582419,2.57711916,2.451805211,2.39830296,2.433661705,2.525600325,2.637617826,2.723633984,2.76287432,2.740057393,2.679438703,2.617613989,2.58051991,2.564827878,2.577369297,2.611388183,2.640770646,2.670264818,2.72641516,2.813365844,2.914662962,3.020290578,3.102770166,3.139812131,3.121304561,3.066874538,3.003345679,2.951583275,2.912801004,2.892372927,1
Zimbabwe,ZWE,Population growth (annual %),SP.POP.GROW,1,3.342090844,3.37804101,3.395951526,3.391103618,3.373423336,3.346808192,3.328458653,3.334673337,3.370992708,3.422546533,3.486774017,3.532443135,3.529130174,3.4668935,3.373805084,3.262039133,3.182284414,3.179115345,3.270186608,3.41315338,3.540056671,3.616270177,3.658043327,3.657446048,3.615585746,3.570093283,3.493150078,3.323143839,3.047052213,2.706522008,2.354763302,2.034284923,1.748434093,1.511831112,1.314124334,1.137197619,0.965970977,0.801959349,0.641900132,0.495761344,0.356533064,0.254424632,0.233400843,0.314038975,0.471328563,0.650310828,0.82282469,1.003658812,1.183792351,1.353892567,1.536390806,1.698000772,1.777644933,1.754692348,1.663812851,1.549758816,1.460060709,1.410782722,1.419681046,1
