Country Name,Country Code,Series Name,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Sri Lanka,LKA,Population growth (annual %),..,2.373369273,2.351009014,2.342213327,2.354361361,2.375663247,2.399689388,2.404631469,2.373046586,2.296801984,2.192609053,2.077316194,1.976060308,1.903024288,1.86818075,1.858000014,1.856525393,1.842605834,1.806508176,1.740492721,1.656195559,1.563921278,1.484239361,1.431171652,1.413435742,1.418200593,1.427540019,1.422553528,1.397528949,1.345110115,1.272186385,1.204529504,1.140230455,1.054375069,0.942024163,0.816986744,0.679463529,0.562526437,0.505996692,0.530168375,0.610655198,0.711764113,0.793974563,0.8439313,0.84492071,0.810825506,0.769526256,0.738897291,0.7128032,0.695753117,0.684554667,0.673547206,0.12899381,0.780301448,0.933207943,0.919811027,1.104983619,1.130220486,1.048392958,0.611875946,..
Sri Lanka,LKA,"Population ages 0-14, total",4150403,4265540,4358211,4437488,4518244,4607777,4690972,4786198,4883834,4967708,5029235,5090081,5124868,5142896,5160847,5188428,5218544,5264367,5317593,5364149,5397064,5444213,5474135,5493371,5511899,5533793,5550615,5563598,5571346,5571328,5562125,5535594,5512355,5484821,5442943,5382142,5325957,5249533,5162286,5082682,5023579,4985547,4972175,4977679,4989701,5000528,5038454,5068442,5092445,5116191,5142080,5151518,5137324,5156922,5179668,5194827,5214828,5233856,5243490,5223227,..
Sri Lanka,LKA,"Population, total",9874476,10111637,10352179,10597511,10849975,11110820,11380670,11657650,11937600,12214956,12485740,12747821,13002231,13252036,13501935,13755146,14012899,14273495,14533690,14788862,15035834,15272831,15501207,15724651,15948487,16176280,16408859,16643952,16878189,17106753,17325773,17535729,17736821,17924823,18094477,18242912,18367288,18470900,18564599,18663284,18777601,18911730,19062482,19224037,19387153,19544988,19695972,19842044,19983984,20123508,20261737,20398670,20425000,20585000,20778000,20970000,21203000,21444000,21670000,21803000,..
St. Kitts and Nevis,KNA,GDP per capita (current US$),241.5580352,243.8511741,246.0915204,253.9975535,268.7019059,276.220838,299.2075392,353.3555276,314.6755178,348.091536,363.166455,441.1046629,517.7086894,546.0499284,710.9469479,753.6152715,681.7751919,1012.624318,1131.004427,1354.059662,1584.520636,1882.919106,2013.241868,2044.99721,2336.641267,2651.530173,3150.620305,3600.028589,4249.210759,4770.712243,5396.530162,5461.737995,5949.711463,6411.928204,7092.237948,7450.762237,7862.180368,8742.248261,8867.382662,9322.626714,9836.195568,10660.41173,11011.37958,10631.40699,11424.9729,12329.66101,13612.7678,14426.83212,15590.52879,15388.36724,15508.76811,16538.17144,16044.70548,16684.95302,18052.03596,18029.32554,18811.87337,19155.2894,19275.27726,19896.4957,..
St. Kitts and Nevis,KNA,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15160.78668,14833.94145,15346.32242,16215.67981,16877.53465,17592.8814,18445.0421,19529.4027,19269.41616,19710.5491,21534.73553,22455.3783,22721.60135,21660.37499,22258.10066,24138.34203,24110.30968,24032.25276,25287.84874,24057.38945,23707.65085,23930.57099,23191.16296,24224.09912,25522.14967,25569.41118,26077.564,25355.51718,25899.8267,26356.55094,..
St. Kitts and Nevis,KNA,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31,..,..,..,..,10,7,10,12,20,25,49,51,58,57,..
St. Kitts and Nevis,KNA,Population growth (annual %),..,-0.005860119,-0.44833906,-0.863161594,-1.182621094,-1.446391648,-1.754646747,-2.041036394,-2.098650249,-1.877550232,-1.440019575,-0.879465908,-0.382840238,-0.020308921,0.038357834,-0.126410852,-0.291805896,-0.456378155,-0.533943083,-0.580523182,-0.57696906,-0.568677909,-0.541500716,-0.577398623,-0.668393273,-0.792248241,-0.928676661,-1.061570803,-0.979415777,-0.708688687,-0.235694104,0.297626649,0.784453182,1.070496096,1.164939702,1.092123507,0.948569485,0.888332202,0.852749867,0.905171148,1.04918397,1.184139782,1.261101335,1.27819056,1.255582912,1.144022522,1.023406953,0.923080243,0.84824868,0.855518526,0.854382086,0.875461346,0.885905889,0.886074168,0.876322308,0.841371154,0.82079272,0.810267769,0.757999916,0.72579738,..
St. Kitts and Nevis,KNA,"Population ages 0-14, total",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Population, total",51195,51192,50963,50525,49931,49214,48358,47381,46397,45534,44883,44490,44320,44311,44328,44272,44143,43942,43708,43455,43205,42960,42728,42482,42199,41866,41479,41041,40641,40354,40259,40379,40697,41135,41617,42074,42475,42854,43221,43614,44074,44599,45165,45746,46324,46857,47339,47778,48185,48599,49016,49447,49887,50331,50774,51203,51625,52045,52441,52823,..
St. Lucia,LCA,GDP per capita (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1445.997949,1628.103864,1515.301793,1607.625706,2023.31189,2253.132382,2646.964943,2869.991101,3221.408816,3584.018224,4199.606069,4383.754446,4755.037204,4775.256886,4919.278645,5194.818295,5300.461513,5340.334669,5733.901931,5947.623161,5950.351196,5642.92727,5646.456535,6150.921369,6591.849178,6948.821454,7669.074351,7970.035701,8456.694632,8137.845494,8540.414378,8983.436673,9086.799462,9378.562363,9843.915819,10093.89976,10361.8141,11047.44499,11357.88901,11611.41545,..
St. Lucia,LCA,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11709.53483,11587.71025,12353.54137,12282.71064,12335.07106,12398.00829,12591.96666,12332.29725,12926.99535,13103.19067,12964.53804,12407.90482,12364.75811,12800.67485,13621.82827,13433.03157,14095.83385,14141.20715,14634.0374,14037.57847,14110.00506,14760.01156,14638.61762,14104.70501,14289.72845,14030.00668,14516.58964,14945.759,15261.47452,15448.79407,..
St. Lucia,LCA,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,10,12,9,12,16,32,96,163,227,288,312,334,432,567,711,921,1011,993,995,1025,843,..
St. Lucia,LCA,Population growth (annual %),..,1.129642361,1.286934473,1.426264845,1.517221287,1.570509818,1.631202695,1.67448605,1.666705249,1.534170108,1.372642697,1.177484908,1.004938571,0.945567126,0.993003417,1.133863481,1.304992828,1.446269265,1.510476348,1.506083921,1.441309284,1.355541468,1.296094144,1.294197541,1.400029349,1.558290625,1.731539612,1.856554356,1.900724461,1.799011941,1.630375622,1.420810549,1.252877917,1.156520085,1.160530475,1.224184932,1.328374916,1.387192091,1.387165504,1.281769146,1.112534091,0.920910391,0.763927373,0.71142641,0.797904626,0.984532893,1.194668677,1.356095492,1.405028296,1.291539494,1.07651499,0.834603805,0.625800617,0.489611577,0.440124485,0.464437831,0.500070651,0.515820624,0.514822934,0.494134202,..
St. Lucia,LCA,"Population ages 0-14, total",40136,41112,42112,43138,44253,45481,46540,47768,49189,50705,52154,52066,51895,51657,51406,51223,51259,51377,51524,51644,51710,51333,51045,50909,51024,51423,50715,50358,50274,50346,50490,50555,50720,50942,51184,51430,51592,51626,51493,51160,50600,49852,48844,47673,46477,45367,44213,43255,42359,41422,40415,39351,38296,37264,36288,35404,34796,34216,33702,33288,..
St. Lucia,LCA,"Population, total",89697,90716,91891,93211,94636,96134,97715,99365,101035,102597,104015,105247,106310,107320,108391,109627,111067,112685,114400,116136,117822,119430,120988,122564,124292,126244,128449,130856,133367,135788,138020,139995,141760,143409,145083,146870,148834,150913,153021,154995,156729,158179,159392,160530,161816,163417,165381,167639,170011,172221,174085,175544,176646,177513,178296,179126,180024,180955,181889,182790,..
St. Martin (French part),MAF,GDP per capita (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Population growth (annual %),..,2.436050429,2.157554244,2.59125771,2.944506683,3.646712191,4.742503448,4.894261481,5.400303436,4.995405794,4.530360224,3.981308238,3.504490856,3.385823257,3.684424451,4.063429717,5.168560225,6.310567064,5.935863475,4.383576357,2.470116353,-1.065973759,-3.625668433,-0.900204123,8.844712742,19.94459187,27.47839512,28.05995604,23.48721668,16.39822934,9.295888535,2.904736104,-1.985748411,-5.197021754,-5.849939826,-4.168688887,-1.742706094,0.223222683,1.779019682,2.608780935,2.871312571,3.123340228,3.479441884,3.631102659,3.473731751,3.15000686,2.846849807,2.522060429,2.048769313,1.325057765,0.546967038,-0.362531719,-1.173876887,-1.513736671,-1.208824125,-0.436882417,0.575617178,1.363188063,1.907296656,1.961107678,..
St. Martin (French part),MAF,"Population ages 0-14, total",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Population, total",3893,3989,4076,4183,4308,4468,4685,4920,5193,5459,5712,5944,6156,6368,6607,6881,7246,7718,8190,8557,8771,8678,8369,8294,9061,11061,14559,19275,24378,28722,31520,32449,31811,30200,28484,27321,26849,26909,27392,28116,28935,29853,30910,32053,33186,34248,35237,36137,36885,37377,37582,37446,37009,36453,36015,35858,36065,36560,37264,38002,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),161.3613468,170.3791373,174.5002698,162.8093197,173.3995647,175.6543632,185.2624862,180.4023598,173.1294128,185.892283,203.8471312,219.1652532,298.1795963,322.3795153,347.9846097,347.4437574,339.1436828,505.1448998,616.4804551,713.4678685,818.7691628,1006.403376,1112.494165,1186.576497,1301.081989,1393.620512,1528.713579,1657.891408,1884.191723,2005.631798,2236.288774,2364.437626,2574.841233,2650.188506,2678.671406,2925.056523,3070.031338,3223.226285,3465.829184,3625.89458,3676.439642,3985.683402,4272.860898,4447.743813,4810.298503,5070.512702,5625.35139,6307.214096,6415.809617,6232.719361,6292.789487,6242.195332,6390.310632,6639.607146,6684.807367,6920.878074,7075.06582,7212.960181,7361.400962,7463.537831,..
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6376.736028,6431.686503,6830.813694,7115.72207,7025.635921,7572.607617,7674.267622,7949.277176,8281.576588,8509.47762,8646.87685,8785.545574,9323.567882,10019.30521,10417.84817,10667.01786,11488.30019,11881.60287,12083.78262,11841.7169,11447.99535,11393.57424,11538.36691,11729.63432,11845.97206,11971.99328,12164.49398,12245.01484,12466.41614,12466.23464,..
St. Vincent and the Grenadines,VCT,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,7,13,13,24,36,48,67,81,105,181,279,386,644,748,847,946,1126,1315,1535,1736,1823,1335,1311,1258,979,..
St. Vincent and the Grenadines,VCT,Population growth (annual %),..,1.461293824,1.291385853,1.147920749,1.078511892,1.051890813,1.031735906,1.000695321,1.003187982,1.016672618,1.045117994,1.079131351,1.11085684,1.137133123,1.108495023,1.101568876,1.070952353,1.038112547,1.014275643,0.959946064,0.916021689,0.862368775,0.804155679,0.756014668,0.722401853,0.69808479,0.678039818,0.652702402,0.589350127,0.504675631,0.384983347,0.27129999,0.161315778,0.076857905,0.018511148,-0.016659879,-0.054626849,-0.075044822,-0.087159712,-0.03989627,0.024125229,0.103857576,0.186117196,0.211622688,0.171556688,0.093954669,-0.010128121,-0.078297359,-0.115254656,-0.097840141,-0.029555468,0.056332567,0.109803426,0.172305013,0.219787382,0.263292035,0.28452905,0.335635057,0.348123622,0.343298993,..
St. Vincent and the Grenadines,VCT,"Population ages 0-14, total",40170,40957,41669,42304,42884,43431,43789,44097,44382,44670,44972,45098,45244,45363,45407,45363,45216,44963,44633,44279,43935,43441,43005,42585,42141,41672,41387,41156,40989,40890,40800,40074,39369,38669,37950,37220,36522,35816,35124,34493,33932,33272,32665,32099,31554,31014,30397,29853,29303,28675,27966,27645,27221,26739,26280,25889,25567,25197,24843,24544,..
St. Vincent and the Grenadines,VCT,"Population, total",80977,82169,83237,84198,85111,86011,86903,87777,88662,89568,90509,91491,92513,93571,94614,95662,96692,97701,98697,99649,100566,101437,102256,103032,103779,104506,105217,105906,106532,107071,107484,107776,107950,108033,108053,108035,107976,107895,107801,107758,107784,107896,108097,108326,108512,108614,108603,108518,108393,108287,108255,108316,108435,108622,108861,109148,109459,109827,110210,110589,..
Sudan,SDN,GDP per capita (current US$),125.8598511,133.0822086,140.7251107,139.3099029,139.2233027,141.081953,140.6858956,147.9975798,150.0226523,160.3841121,176.9540538,187.0768759,196.9108904,236.617142,294.9850235,348.0098196,419.9308175,506.6598351,431.8123271,491.5773181,392.4147859,509.1305226,453.7962933,390.7812229,445.9483534,552.9744474,683.0675803,849.6121169,632.3355059,611.9485207,483.952592,432.4790979,260.5102439,320.4855165,449.7106937,473.4133899,300.5649303,378.9546756,355.1524309,328.0685926,366.1728076,383.0159987,418.2518413,484.8447351,573.3069261,689.209557,905.3097449,1128.41035,1304.533051,1163.796952,1401.477474,1437.773295,1457.894582,1557.22831,1709.999605,1909.738755,1299.261195,1111.868449,623.8672524,441.5056034,..
Sudan,SDN,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1733.092496,1815.718232,1885.696471,1921.201561,1890.31125,1951.341586,2012.322974,2165.681871,2198.240121,2205.015677,2280.915209,2362.525287,2445.167696,2561.682265,2587.82964,2705.188116,2895.895837,3141.702427,3295.901469,3313.311481,3217.766766,3654.211734,4006.721674,4083.655779,4093.142577,4191.823461,4284.811056,4362.578409,4160.597868,3958.46839,..
Sudan,SDN,Refugee population by country or territory of origin,..,..,..,13000,20300,81560,115000,120990,175500,170400,172960,171330,128450,13050,11770,11000,10600,10850,10850,10850,10850,5350,5350,31000,180060,180855,132759,253166,347309,438899,523996,196242,267767,393868,405129,445277,475302,364571,390001,485449,494351,489931,508863,606230,730631,693621,686296,523029,419249,368178,387265,500005,568935,648936,665956,627080,650391,694556,724787,734947,..
Sudan,SDN,Population growth (annual %),..,2.938586744,2.975303856,3.011265593,3.046674551,3.081193127,3.117354643,3.153395105,3.184914673,3.211115809,3.234994695,3.251199661,3.270790384,3.309693004,3.371935829,3.44445324,3.513527649,3.562766459,3.585203532,3.57605025,3.544173524,3.520153521,3.497499101,3.44523744,3.359566828,3.261335571,3.130597912,3.028129209,3.035529809,3.17721129,3.386852012,3.62548753,3.779960444,3.761245333,3.535120358,3.189103501,2.813918791,2.516389952,2.339638409,2.321439015,2.406337007,2.52001091,2.589239898,2.598743824,2.526075288,2.404558001,2.275427246,2.183064903,2.140712731,2.163163278,2.228215581,2.302617,2.359799549,2.398943982,2.412115688,2.407212277,2.398807904,2.395219858,2.392265265,2.391434033,..
Sudan,SDN,"Population ages 0-14, total",3394612,3511956,3630771,3751793,3875666,4002932,4148583,4296032,4446373,4600712,4759761,4937662,5117701,5302040,5493216,5692916,5914070,6140139,6369998,6601111,6831163,7079432,7323979,7563368,7795315,8018109,8248932,8466996,8683145,8913811,9170564,9453173,9763268,10082597,10383466,10646282,10947246,11207594,11444340,11684841,11946931,12237912,12548290,12866518,13172614,13453933,13757793,14040339,14309197,14577223,14852433,15114437,15376210,15636567,15893352,16146248,16412408,16674160,16933296,17191958,..
Sudan,SDN,"Population, total",7544491,7769482,8004121,8248812,8503994,8770097,9047798,9337657,9639840,9954410,10281700,10621472,10974622,11343926,11732958,12144135,12578407,13034625,13510421,14002303,14507468,15027248,15562125,16107620,16657959,17210187,17757491,18303435,18867560,19476647,20147590,20891441,21696244,22527834,23338464,24094747,24782383,25413917,26015521,26626520,27275015,27971082,28704778,29460519,30214193,30949516,31661823,32360621,33060837,33783788,34545013,35349681,36193783,37072550,37977655,38902950,39847440,40813396,41801533,42813238,..
Suriname,SUR,GDP per capita (current US$),346.1619962,363.9546358,382.2043798,403.7544839,419.6459238,468.6321959,562.9025485,634.8156245,676.9036601,714.1580142,747.1509604,815.1967847,847.9044976,930.2166258,1133.224762,1295.841615,1412.196573,1793.607878,2053.901295,2180.77131,2211.28786,2468.463916,2535.187853,2438.748358,2368.856122,2368.176911,2381.461485,2571.92871,2985.489134,1366.458063,958.6146981,1084.974758,961.8333314,1001.716482,1391.600964,1565.212023,1921.879712,2039.854809,2415.77884,1904.424719,2012.260287,1750.558371,2267.721066,2611.356086,3006.189322,3590.626616,5197.717047,5744.759727,6831.970411,7408.389111,8255.796859,8263.172923,9201.008785,9402.233137,9472.0076,8561.974179,5539.068872,5626.795816,6003.723066,6854.906561,..
Suriname,SUR,"GDP per capita, PPP (constant 2017 international $)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12474.30913,12568.01731,12388.81413,11359.60511,11554.83921,11378.42466,11329.08689,11818.01401,11940.75343,11633.07453,11737.04444,12085.5229,12278.20098,12899.07371,13832.8546,14287.90546,14941.24965,15524.13474,15981.59172,16274.77578,16921.25938,17708.63528,17981.25062,18304.25163,18152.60793,17349.33573,16217.8726,16341.44892,16609.41677,16328.68612,..
Suriname,SUR,Refugee population by country or territory of origin,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6601,6620,5921,2545,894,915,817,754,663,491,413,334,239,101,67,47,26,65,62,50,44,24,22,14,17,17,19,16,17,22,17,..
Suriname,SUR,Population growth (annual %),..,2.756316714,2.660661674,2.615105458,2.633108845,2.669881293,2.765003891,2.771174881,2.524949178,1.951112059,1.190981752,0.354058541,-0.360581716,-0.816573909,-0.894055079,-0.677218208,-0.355002402,-0.082167436,0.122946598,0.200581167,0.19517308,0.173414785,0.215515233,0.375002514,0.675922679,1.064955365,1.481492622,1.826642435,2.037690095,2.087697934,2.015143235,1.915790352,1.835332087,1.738026629,1.639409469,1.53853399,1.429584468,1.318319487,1.240726995,1.200598934,1.188478789,1.188369369,1.179804552,1.176499923,1.168896208,1.165001501,1.160689372,1.158131779,1.155702231,1.15129214,1.144235961,1.136523212,1.127077102,1.110861225,1.087089694,1.05537038,1.022222701,0.987867648,0.958587769,0.929879178,..
