Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Cuba,CUB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Curacao,CUW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22701.96044,23897.75198,24342.34454,24358.34994,24637.58086,24932.89034,25445.7018,26251.05177,27005.29252,26890.91975,26884.27092,27224.40097,26175.4939,25921.15841,25379.2977,25090.20812,24808.40367,25475.48966,25571.64676,1,1
Cyprus,CYP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13323.85439,13521.70912,14732.6467,14824.91913,15706.59805,17064.73832,17288.67269,17774.64035,18758.48335,19662.69258,21296.57684,22871.58828,23556.24012,24253.16334,25921.35166,27763.27611,29979.159,32847.4741,34830.16612,33917.4867,33445.90649,33313.57915,31834.67636,30375.10632,30042.82711,31722.21621,35388.83253,37766.90166,39737.32519,41254.40459,1
Czech Republic,CZE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12656.24108,11592.31127,11784.37705,12058.50911,12669.73736,13748.59134,14575.97003,14727.19128,14906.35879,15324.10643,16194.62811,17554.65934,18189.23435,19426.38627,20799.25127,21956.38386,23772.47213,26122.98828,27844.79533,27620.19886,27688.14266,28797.41796,29047.24644,30485.71415,32263.31575,33691.42424,35876.72744,38489.49631,40389.35761,42575.61148,1
Denmark,DNK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18210.3067,19039.02918,19788.45434,20192.07724,21649.74637,22654.58398,23698.8801,24920.00413,25813.57037,26653.8239,28668.86342,29449.90744,30640.34562,30786.72547,32908.83236,34150.15946,37289.36184,38965.67298,41278.32683,40370.22554,43031.80733,44403.38484,44803.96824,46726.85414,47901.44736,49058.50107,51970.7498,55064.90886,57218.40645,59830.15424,1
Djibouti,DJI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4103.955142,4289.086748,4574.474876,4692.575942,4885.220563,5337.124925,5748.081044,1
Dominica,DMA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4299.051517,4507.158228,4692.117403,4887.257038,4978.415091,5232.770513,5506.579629,5751.267814,6071.087947,6211.568504,6516.257454,6653.953701,6551.441467,7070.44996,7452.326953,7712.208308,8300.592531,9055.277027,9884.291475,9839.806461,10017.62053,10198.54896,9945.288446,10146.34798,10910.29745,11139.94898,11949.53406,11304.35971,11805.55362,12659.34451,1
Dominican Republic,DOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3668.379743,3756.148508,4193.273522,4524.401903,4656.492328,4937.329829,5238.828424,5708.188068,6062.52209,6414.743194,6760.125687,6973.541183,7295.056532,7226.721281,7506.733761,8356.012994,9274.89252,10098.69355,10491.61958,10539.39782,11410.34875,11869.13398,11900.491,12482.1646,13475.01647,14740.8197,16109.85592,16735.33259,18129.70864,19182.40915,1
Ecuador,ECU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4829.933123,5087.439165,5192.581509,5299.176554,5518.683731,5636.989744,5715.879377,5940.06864,6077.540637,5758.073129,5838.902525,6094.348526,6332.185874,6513.299404,7117.171715,7598.946244,8037.883279,8294.641405,8845.5545,8818.67236,9090.308234,9857.521816,10311.4026,11153.6845,11713.1715,11060.28763,11034.26985,11617.90876,11834.57087,11846.78056,1
"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3713.489044,3795.057799,3969.291998,4096.447098,4263.635095,4464.639303,4678.064412,4920.254365,5149.258254,5431.88583,5794.125257,6015.095821,6139.679075,6334.571714,6648.429018,7033.919573,7606.756427,8219.482536,8820.716727,9131.498085,9522.510199,9686.046378,11092.74326,11221.38191,10895.94485,11512.40239,11192.37289,11014.48614,11634.54685,12250.78041,1
El Salvador,SLV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2915.88536,3018.23741,3258.456481,3482.095441,3675.416801,3883.602772,3944.068928,4097.282052,4215.603163,4333.670239,4447.649392,4554.856987,4672.355458,4807.717661,4956.555345,5224.75785,5591.442333,5823.174028,6063.286025,5956.875098,6127.039118,6465.874715,6541.166341,6877.153044,7233.190625,7597.68557,8038.625529,8454.058198,8818.877207,9139.706334,1
Equatorial Guinea,GNQ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,653.931747,648.0109744,864.2844148,949.7400698,1092.82805,1264.2179,2065.154641,5049.627363,6071.15901,7429.741411,8617.72085,13807.93575,16076.27956,17891.47579,24283.69501,27963.06516,29646.21081,33506.40686,38407.87968,37447.50787,32965.89959,34280.25489,37570.6354,34766.01158,33696.12641,24042.49709,20458.81227,22551.08325,20840.27477,19327.13832,1
Eritrea,ERI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,813.9635626,953.3712002,1191.114145,1258.913,1405.606253,1543.829478,1580.77583,1581.613248,1528.581661,1639.997654,1642.460552,1553.454922,1547.725867,1575.13894,1556.662291,1578.904771,1420.739661,1459.830083,1485.198435,1625.506156,1,1,1,1,1,1,1,1,1
Estonia,EST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5794.27824,5946.618467,6460.460136,6870.955277,7966.306455,8438.264699,8419.571355,9437.242789,10326.28527,11670.36527,13123.02805,14521.35657,16624.91204,19310.00474,22168.645,22830.09032,20613.56268,21809.42391,24777.46819,26190.55295,27642.58537,29135.7044,29397.12984,31231.47115,33820.91873,36358.02776,38811.14334,1
Eswatini,SWZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3518.530554,3601.506454,3707.132083,3821.541368,3909.153772,4096.957023,4246.731917,4371.165727,4459.14021,4590.530334,4721.955473,4837.101281,5101.4045,5378.01045,5703.511323,6208.002453,6743.04907,7185.803036,7334.465868,7452.651059,7771.360632,8057.541253,8266.681516,8708.795992,8796.98244,8843.699095,8762.409643,8493.901672,8809.15287,9048.178922,1
Ethiopia,ETH,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,415.0237011,384.6039924,346.5837062,387.3255226,394.2678009,413.2200465,458.3263627,466.471214,442.2196067,458.3056899,482.884561,519.2718116,520.3394291,503.9725938,571.403849,640.6583194,711.5872352,792.3537912,870.7155278,928.6259394,1028.324031,1134.784848,1213.596465,1283.570926,1513.703841,1657.345099,1878.812497,2021.561046,2153.149415,2311.704386,1
Faroe Islands,FRO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fiji,FJI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4200.875082,4186.444625,4487.706282,4626.669688,4897.405344,5060.220068,5338.51902,5255.160729,5333.466756,5841.722728,5836.739217,6062.239601,6344.806598,6520.711363,7035.783928,7272.437413,7573.553857,7634.123167,7777.692692,7653.435975,7914.082517,8263.064602,8839.474989,9536.260248,11346.86721,12412.42213,12632.01356,13429.31593,14133.89333,14427.58242,1
Finland,FIN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18132.6524,17541.45833,17248.15996,17450.52791,18444.74414,19550.958,20051.91461,21787.1521,23576.49425,24767.28067,26794.75325,27807.56942,28605.12232,29019.77327,31173.45109,32051.794,34413.57201,37799.03763,40083.69727,38008.81609,38982.53342,40916.83858,40873.09533,41493.14165,41757.40219,42509.13131,44929.90878,47481.21382,49373.18396,51323.83338,1
France,FRA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17619.20875,18304.25871,18926.4629,19169.85298,19966.48469,20739.54933,21320.53476,22236.25136,23359.00991,24307.49879,26100.3972,27501.81394,28523.88573,28141.91485,29034.12479,30498.57929,32429.39271,34085.86963,35095.26296,34711.44508,35926.90563,37440.63863,37679.12178,39523.85395,40144.02683,40860.91122,42920.26682,44826.50747,46605.18634,49435.17994,1
French Polynesia,PYF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gabon,GAB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12395.61957,13231.67837,12764.49404,13223.86325,13643.65048,14249.36757,14657.87443,15374.18222,15692.99711,14147.01237,13852.33901,14117.75505,13968.76836,14199.2359,14315.03503,14755.38102,14366.10713,15187.81767,14517.82852,14177.14642,14837.07183,15638.69147,15356.19154,15114.36919,15370.97615,14699.56624,14286.25374,15006.76409,15091.28807,15486.06832,1
"Gambia, The",GMB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1557.057844,1597.731201,1632.133826,1666.963277,1653.215451,1650.919118,1666.097342,1723.916857,1749.542543,1830.711971,1913.782992,2004.731949,1908.260825,2011.810755,2142.753869,2091.551514,2078.640985,2134.51636,2244.500595,2341.676758,2434.891249,2215.751109,2199.788143,2121.486392,2027.031349,2066.859359,2068.742988,2072.65245,2194.822159,2298.378173,1
Georgia,GEO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5730.909932,4641.831057,2595.752954,1864.294865,1732.544926,1884.359102,2212.643891,2568.643336,2745.296812,2924.39146,3104.515679,3377.051119,3650.85722,4157.879407,4545.293132,5169.062434,5860.358401,6810.190837,7132.205275,6986.004547,7564.063061,8360.297207,9826.052753,10611.77412,11575.54721,12089.16941,12858.4834,13589.70739,14593.50487,15636.55376,1
Germany,DEU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19427.50938,20957.20111,21682.58841,21834.92225,22756.90835,23521.44473,24035.44037,24564.40671,25344.59352,26291.21108,27209.22724,28380.6589,29178.63747,29875.49426,31305.43091,31794.09601,34119.12377,36249.77361,37802.38743,36851.28209,38978.7437,42541.53109,43359.61483,44993.89275,47011.55109,47683.7886,50564.25131,53011.76816,54456.92926,56052.42207,1
Ghana,GHA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1237.362489,1308.329319,1350.453981,1408.693341,1445.430042,1495.575098,1552.143362,1604.149406,1656.988375,1712.409433,1771.536004,1837.24943,1903.14627,1989.767078,2104.811019,2241.28723,2394.930061,2500.804217,2711.876158,2792.968181,2973.832821,3379.484998,3781.866256,5259.618069,5454.143893,5117.337095,4890.018963,4996.638706,5317.011759,5636.95391,1
Gibraltar,GIB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Greece,GRC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13287.2558,13993.43947,14302.86407,14322.95608,14846.84837,15404.30116,16121.00736,17150.138,18033.46202,18464.7321,19523.51376,20963.74856,22615.93565,23870.50815,25437.37821,25577.52408,28514.72598,29289.80541,30856.01183,30388.3545,28169.49002,26141.31959,25284.46408,26097.8719,26838.45523,26902.52532,27823.36184,29089.01401,30354.349,31399.41567,1
Greenland,GRL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Grenada,GRD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4729.104716,4950.142356,4983.435734,4947.351555,5080.540759,5248.086045,5541.966629,5887.290096,6623.696121,7154.032349,7641.546655,7620.281677,7977.147794,8862.539347,9012.576276,10495.23801,10354.21384,11255.85642,11554.30821,10838.22428,10862.86744,11115.70696,11164.43872,11887.57767,13041.81611,14152.41757,15025.82166,16217.49985,17197.65807,17956.1054,1
Guam,GUM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Guatemala,GTM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3378.436847,3524.386518,3681.213069,3817.792589,3956.820894,4136.965441,4234.345761,4390.576878,4552.887328,4683.991908,4842.216482,4943.648282,5097.529629,5208.761825,5401.532156,5633.134539,5993.15214,6414.104777,6624.490975,6585.064501,6728.246726,7025.674554,7320.153417,7446.587991,7758.493152,8194.440681,8221.746427,8317.364117,8647.821544,8995.537873,1
Guinea,GIN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,882.8879883,910.4204131,935.6956813,979.7574841,1013.379748,1054.235719,1092.263697,1138.426333,1163.030429,1195.303484,1224.34169,1269.796277,1329.799876,1345.239749,1386.437434,1442.758295,1471.991884,1578.982242,1638.249934,1595.240735,1653.718154,1743.947101,1795.448313,1811.334347,1804.54215,1819.363616,2078.593007,2420.600993,2557.380809,2670.308947,1
Guinea-Bissau,GNB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1012.667471,1075.751237,1087.482827,1111.492567,1146.36977,1196.646791,1333.003203,1416.487111,1010.413284,1015.491637,1072.51339,1096.476154,1078.804714,1080.240975,1113.757473,1169.45391,1203.451819,1245.399555,1278.246751,1298.200393,1338.984566,1439.289881,1355.315252,1364.385265,1378.232654,1597.208851,1746.749806,1925.237737,1995.172156,2071.816248,1
Guyana,GUY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2129.457397,2331.178884,2555.108217,2808.684637,3093.93153,3307.302177,3638.160937,3944.283126,3943.512627,4141.416817,4192.80291,4391.315343,4513.825323,4566.413409,4758.868421,4808.621991,5207.01269,5721.215654,5945.057076,6195.692154,6512.324954,6969.708502,7380.61593,7901.951452,8165.721013,8365.612084,8830.397993,8989.038274,9531.884623,10104.70119,1
Haiti,HTI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1382.347846,1427.435405,1355.832847,1287.799532,1136.536829,1251.805927,1303.475625,1337.494984,1357.721513,1390.10198,1409.025829,1400.891571,1395.906694,1403.601024,1368.019456,1412.947367,1464.636044,1529.620559,1547.877651,1582.912494,1527.768855,1621.230334,1590.016853,1680.964098,1718.933916,1704.930581,1757.385146,1763.663261,1808.876032,1800.564561,1
Honduras,HND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2052.132456,1993.467138,2102.491161,2228.490014,2217.372852,2336.588593,2355.479693,2435.428698,2479.606627,2427.916464,2591.332214,2648.811862,2720.274462,2824.608203,3006.695955,3210.347295,3443.769506,3671.332883,3816.835248,3674.233209,3778.460561,3928.268075,4032.581323,4142.239868,4452.583019,4823.389044,5147.244578,5561.996312,5806.101014,5965.368819,1
"Hong Kong SAR, China",HKG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18270.24386,19800.20948,21334.21781,22798.97555,24141.5176,24738.07613,25123.54086,26637.40199,25141.81782,25895.62449,28253.19938,28821.65901,29631.0657,31165.23153,34518.38981,38056.69722,41697.07763,45194.99697,46773.87758,45872.58678,49185.23074,52277.46644,52234.59232,53691.83748,54781.64716,56408.93627,57221.41376,59849.24818,62513.0323,62375.11937,1
Hungary,HUN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8310.045816,8242.211364,8398.455385,8842.690841,9175.348211,9335.54523,9821.531043,10397.90563,10873.24786,11857.61969,13213.57383,14526.38826,15464.41134,16228.99393,17073.55143,18339.61807,19044.41879,20696.72857,20693.72508,21586.03614,22894.34764,23148.12788,24498.17916,25604.98821,26668.04088,27699.63094,29529.30923,31578.7598,33978.95509,1
Iceland,ISL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21978.11574,22409.30562,21870.13549,22452.89124,23554.87106,23946.55892,24771.69469,26904.18264,28688.15412,29523.1903,29717.56869,31775.46819,32524.02375,32619.86491,35608.22761,37233.19831,39087.3572,41157.23315,43318.35247,41937.09391,39606.59579,40767.23551,41926.34162,44157.55212,45714.79266,48854.34544,53025.43951,55562.42662,57742.15028,60061.37059,1
India,IND,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1201.668487,1230.086974,1300.775055,1367.636688,1461.183432,1574.317971,1691.80478,1757.514713,1852.810434,2009.215688,2095.647004,2206.448183,2287.63002,2472.103741,2695.893697,2953.109251,3237.294799,3525.314449,3650.942934,3912.418218,4236.744324,4493.667896,4861.146371,5057.217581,5233.868543,5464.859141,5839.898589,6185.993893,6650.112149,7034.217224,1
Indonesia,IDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3082.082339,3347.8905,3585.527826,3845.202251,4156.647791,4522.29295,4891.439326,5134.507942,4447.174415,4484.069232,4743.944694,4956.361151,5190.36499,5465.264202,5816.181493,6254.614326,6708.575594,7229.538092,7710.666075,8021.747763,8505.748535,9095.733633,9713.873158,10067.42225,10278.13992,10247.20638,10494.56047,10935.84175,11639.86506,12301.7529,1
"Iran, Islamic Rep.",IRN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7217.414715,8194.615337,8457.463296,8609.704478,8536.727173,8791.055054,9286.327111,9365.500092,9550.778708,9646.541266,10309.06656,10485.28808,11283.10482,12342.72858,13070.55911,13745.92002,14702.95846,16150.33472,16326.32364,16433.25925,17388.89561,18008.80252,15950.10453,15273.84631,15235.70484,13588.4676,14011.54513,14535.86306,1,1,1
Iraq,IRQ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2678.337875,3530.890974,4572.156562,4704.772125,4756.755869,5213.703448,6233.092431,8241.013386,9533.392599,9591.040197,9733.027731,8937.560147,5920.964185,9134.933646,9611.747707,10699.5651,10953.52619,11883.36532,12127.62437,12717.01756,13515.54813,15163.35062,15535.35112,14267.03561,10391.77771,9897.001441,10971.97001,10911.63791,11332.14147,1
Ireland,IRL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13734.34695,14389.83201,15106.39875,15801.5228,17000.73025,18932.17462,20468.68462,22620.31831,25059.4014,26995.26129,30184.95981,32546.3937,35212.09472,36238.34818,38669.39904,40437.77458,44197.54977,46756.30097,44283.73011,41653.24373,43327.40242,44855.3247,46256.56888,47897.29166,51067.97671,69056.04604,71921.71705,78128.18158,84459.65164,88240.90103,1
Isle of Man,IMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Israel,ISR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15150.57714,15887.7509,16915.94608,17556.69116,18771.1393,19892.24724,20722.87679,21394.61162,22039.41885,22584.93854,24928.94548,24921.59626,25224.87874,23818.48605,25208.03624,24831.44992,25665.06643,27460.31044,27433.06349,27484.87097,28824.19399,30539.96337,31693.91787,34145.7126,34212.94449,35436.81087,37843.97781,38966.66269,40261.33803,42193.82559,1
Italy,ITA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18603.49618,19514.97951,20112.57947,20401.01895,21280.52663,22353.60018,23017.71312,23867.79558,25020.59606,25602.38947,27082.57698,28045.72333,28736.57711,29165.04967,29527.89483,30130.64446,32414.46616,34105.72055,35523.27131,34636.21643,35181.96842,36598.01497,36486.29679,36314.6971,36194.87392,36909.32837,39922.90848,41784.62471,42816.20297,44196.6931,1
Jamaica,JAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4765.927775,5124.344318,5296.466575,5876.357335,6025.544027,6235.154503,6280.316796,6253.966069,6117.622621,6214.271393,6355.840073,6533.383527,6723.67298,7056.150577,7300.063824,7553.193136,7965.497382,8255.179494,8306.483961,7966.85701,7900.210723,8159.884828,8187.182151,8442.031543,8544.230186,8791.297949,9193.375792,9598.370957,9967.768024,10166.06278,1
Japan,JPN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19561.20164,20849.01756,21451.67425,21792.3356,22402.2663,23409.64029,24515.11614,25146.20043,25074.05754,25325.70726,26838.69136,27472.5473,28160.10761,28924.68195,30348.04174,31663.4531,33090.19626,34501.50873,34798.7659,33198.61611,34986.99454,35774.69671,37191.38595,38974.07949,39179.15561,40396.24321,39970.67985,40858.88438,41335.52322,43235.71757,1
